Data,Hora (UTC),Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Radiacao (KJ/m²),Chuva (mm)
08/04/2023,500,20.5,20.6,20.3,91,91,90,18.9,19,18.6,917,917.5,917,0.3,96,1.8,,1.4
08/04/2023,600,20.1,20.5,20.1,88,91,88,18.1,18.9,18,916.3,917.1,916.3,1.6,89,4.9,,0.2
08/04/2023,700,19.7,20.1,19.7,89,89,88,17.9,18.1,17.9,915.9,916.3,915.9,1.1,88,4.4,,0
08/04/2023,800,19.9,19.9,19.7,88,90,88,18,18,17.9,915.5,915.9,915.4,1.2,84,3.7,,0
08/04/2023,900,20,20,19.9,88,88,87,17.9,18,17.8,915.8,915.8,915.5,0.4,30,3.1,,0.2
08/04/2023,1000,20,20.1,19.9,87,88,87,17.8,18,17.7,916.3,916.3,915.8,0.1,31,1.7,15.5,0
08/04/2023,1100,21,21,19.9,85,88,85,18.4,18.4,17.8,917,917,916.3,0.2,268,1.5,252.2,0
08/04/2023,1200,22.7,22.7,21,78,86,77,18.6,18.8,18.2,917.8,917.8,917,0.2,3,1.2,634.5,0
08/04/2023,1300,23.9,23.9,22.6,69,77,69,17.8,18.6,17.5,918.3,918.3,917.8,0.7,14,3.3,1229.1,0
08/04/2023,1400,25.2,25.5,23.5,61,70,60,17.2,18.7,17,918.5,918.5,918.3,1.4,328,3,1610.8,0
08/04/2023,1500,25.5,25.6,25,60,64,58,17.2,17.8,16.4,918.1,918.5,918.1,0.6,243,3.1,1022.1,0
08/04/2023,1600,26.8,26.8,25.2,57,64,56,17.7,18.7,17.1,917.2,918.1,917.2,1.3,242,3.1,2118.6,0
08/04/2023,1700,27.9,28.3,26.5,55,60,51,18.1,18.9,16.8,916.2,917.2,916.2,1.7,199,4.2,2458.5,0
08/04/2023,1800,26.6,28,26.5,55,58,52,16.7,17.9,16.6,915.4,916.2,915.4,1.5,247,4.2,1065.7,0
08/04/2023,1900,26.4,26.8,26.2,56,58,54,16.8,17.6,16.6,915.2,915.6,915.2,0.9,287,3.5,520.3,0
08/04/2023,2000,25.3,26.4,25.3,63,63,54,17.7,17.7,16.4,915.8,915.8,915.1,1.6,302,3.6,221,0
08/04/2023,2100,23.4,25.3,23.4,77,78,62,19.1,19.3,17.4,916.7,916.7,915.7,2.4,271,6.3,75.3,0.2
08/04/2023,2200,20.1,23.4,20.1,86,86,75,17.7,19.1,17.1,918.1,918.1,916.6,1.6,178,9.5,2.7,0
08/04/2023,2300,20.2,20.2,19.9,90,91,86,18.4,18.6,17.7,918,918.1,918,0.9,188,5.2,,1.4
09/04/2023,0,20,20.2,20,89,90,89,18.2,18.5,18.1,918.6,918.6,918,0.8,204,2.8,,0.4
09/04/2023,100,19.8,20,19.8,91,91,89,18.2,18.3,18,919.4,919.4,918.6,1.7,216,4.1,,0
09/04/2023,200,19.4,19.8,19.2,90,91,88,17.8,18.4,17.4,918.7,919.5,918.7,0.9,171,5.2,,1
09/04/2023,300,20.1,20.2,19.4,90,91,90,18.5,18.5,17.8,918.4,918.7,918.2,0.6,110,4.2,,0.2
09/04/2023,400,20.4,20.4,20.1,90,90,89,18.6,18.7,18.5,918.2,918.4,918.1,0.5,85,2.5,,0
09/04/2023,500,20.3,20.4,20.2,90,90,89,18.6,18.6,18.4,917.7,918.2,917.7,0.8,113,2.5,,0
09/04/2023,600,20.2,20.3,20.2,89,90,89,18.4,18.6,18.3,917.1,917.7,917.1,1.4,92,3.5,,0
09/04/2023,700,20.3,20.3,20.2,88,89,88,18.3,18.4,18.3,916.9,917.1,916.9,1.5,77,3.7,,0
09/04/2023,800,20.2,20.3,20.1,89,89,88,18.2,18.3,18.1,916.8,916.9,916.7,0.2,32,3.6,,0
09/04/2023,900,20.2,20.2,20.1,88,89,88,18.1,18.2,18.1,917.1,917.1,916.7,0.3,57,1.9,,0
09/04/2023,1000,20.4,20.4,20,88,89,88,18.3,18.3,18.1,917.6,917.6,917.1,0.2,68,1.5,12.8,0
09/04/2023,1100,21.2,21.2,20.4,82,88,82,18,18.3,17.9,918.4,918.4,917.6,0.1,136,2.6,215.2,0
09/04/2023,1200,22.4,22.4,21.2,77,82,77,18.1,18.3,17.7,918.7,918.7,918.3,1.4,82,3.7,713.8,0.2
09/04/2023,1300,23.3,23.3,22.3,72,77,72,18,18.5,17.7,919.1,919.1,918.7,1.2,84,4,936.9,0
09/04/2023,1400,25.2,25.6,23.3,63,74,61,17.6,19,17.2,919.3,919.4,919.1,0.8,76,3.4,1956.2,0
09/04/2023,1500,26.2,27,25.2,52,65,52,15.7,18.7,15.7,918.9,919.3,918.9,0.8,190,2.1,1901.1,0
09/04/2023,1600,26.6,26.6,25.5,57,63,52,17.4,18.4,16.2,918.4,918.9,918.4,0.3,131,2.3,1442.9,0
09/04/2023,1700,25.8,27.1,25.8,63,63,54,18.2,18.2,16.5,918,918.4,918,1.5,263,3.4,1275.8,0
09/04/2023,1800,26.2,27.2,25.6,59,66,58,17.5,19.3,17.5,917,918,917,1.9,354,4.5,1722.8,0
09/04/2023,1900,26,27,25.5,62,66,55,18.3,19.5,16.8,916.4,917,916.4,1.7,27,5.5,1909.8,0
09/04/2023,2000,23.6,26.5,23.5,71,71,60,18.1,18.9,17.3,916.5,916.8,916.3,1.4,201,6,793.5,0
09/04/2023,2100,22.7,23.8,22.6,74,76,71,17.9,18.4,17.6,916.8,917,916.2,0.6,180,4.1,147.5,0
09/04/2023,2200,21.9,22.8,21.8,78,78,73,17.9,17.9,17.6,917.1,917.1,916.8,0.4,130,4.7,6.7,0
09/04/2023,2300,21.8,22,21.7,76,78,76,17.4,17.9,17.4,918.1,918.1,917.1,2.1,144,5.4,,0
10/04/2023,0,21.7,21.8,21.5,77,79,76,17.4,17.7,17.4,918.8,918.8,918.1,1.8,138,5,,0
10/04/2023,100,21.5,21.7,21.5,78,78,76,17.5,17.5,17.3,919.2,919.2,918.8,1,129,4.1,,0
10/04/2023,200,21.1,21.5,21,82,82,77,17.9,17.9,17.3,919,919.3,919,1.4,135,4.3,,0
10/04/2023,300,21.5,21.6,21.1,80,82,79,17.9,18,17.8,918.7,919,918.7,1.6,91,3.3,,0
10/04/2023,400,21.4,21.6,21.4,80,80,79,17.8,17.9,17.6,918.2,918.7,918.1,1.7,101,3.9,,0
10/04/2023,500,20.8,21.4,20.8,84,84,80,18,18.2,17.8,917.7,918.2,917.7,2.3,104,5.4,,0
10/04/2023,600,20.5,20.8,20.5,84,84,83,17.8,18.1,17.8,917.4,917.7,917.4,1.9,91,5.4,,0
10/04/2023,700,20.5,20.5,20.3,83,85,83,17.5,17.8,17.5,917,917.4,916.9,1.9,98,5.9,,0
10/04/2023,800,20.3,20.5,20.2,84,84,83,17.4,17.6,17.4,916.7,917,916.7,2.3,99,6.3,,0
10/04/2023,900,19.9,20.5,19.9,86,86,80,17.4,17.4,16.9,917.3,917.3,916.7,2,89,6.3,,0
10/04/2023,1000,19.5,19.9,19.4,87,87,86,17.2,17.4,17.2,918.3,918.3,917.3,2.9,89,7.4,15.3,0
10/04/2023,1100,20.6,21,19.5,80,87,80,17.1,17.9,17.1,919.4,919.5,918.3,2.9,72,8.2,453.8,0
10/04/2023,1200,21.9,22.2,20.5,74,80,74,17.1,17.5,16.8,919.9,919.9,919.4,3.8,92,9,1315.2,0
10/04/2023,1300,23.6,24.2,21.9,68,74,66,17.4,18.1,17,920.4,920.4,919.9,3.1,77,7.9,2187.5,0
10/04/2023,1400,25.4,25.5,23.6,63,69,61,18,18.5,16.8,920.2,920.4,920.2,2.5,37,6.8,2781.2,0
10/04/2023,1500,26.4,26.9,25.3,60,63,57,18,18.4,17,919.7,920.2,919.7,2.2,42,6.3,2931.5,0
10/04/2023,1600,26.8,27.2,26.1,54,61,52,16.8,18.5,16.2,919.1,919.7,919.1,2.3,359,6,2398.3,0
10/04/2023,1700,26.6,27.2,26.2,57,58,51,17.3,17.8,15.7,918.2,919.2,918.2,2.3,357,5.9,2140.9,0
10/04/2023,1800,27.6,27.8,26.4,53,59,53,17.2,18.1,16.9,917.5,918.2,917.5,2.4,351,5.3,2623.1,0
10/04/2023,1900,26.4,28.1,26.4,57,57,51,17.3,17.7,16.4,916.9,917.5,916.9,1.8,20,5.3,1790.8,0
10/04/2023,2000,25.9,26.5,25.7,56,59,56,16.4,17.7,16.3,917.2,917.2,916.8,1.1,351,4.2,404.5,0
10/04/2023,2100,25,26,25,66,66,56,18.1,18.1,16.6,917.7,917.7,917.2,1.4,8,2.9,134.7,0
10/04/2023,2200,24.5,25,24.3,65,67,64,17.6,18.4,17.4,917.6,917.9,917.6,0.4,346,2.8,10.4,0
10/04/2023,2300,24,24.5,24,69,69,65,17.8,17.8,17.5,918.2,918.2,917.6,0.9,301,2,,0
11/04/2023,0,23.5,24,23.1,72,74,68,18.1,18.3,17.7,918.7,918.7,918.2,0.8,292,2.1,,0
11/04/2023,100,21.5,23.5,21.5,86,86,72,19,19,18,919.1,919.3,918.7,1.4,180,5,,0
11/04/2023,200,21.5,21.6,21.4,82,86,82,18.4,19.1,18.4,918.8,919.1,918.8,0.1,147,4.2,,0
11/04/2023,300,22.4,22.4,21.5,78,82,77,18.3,18.4,18,918.5,918.9,918.5,0.4,72,1.9,,0
11/04/2023,400,22.1,22.4,22.1,76,78,74,17.6,18.4,17.5,917.9,918.6,917.9,1,71,2.4,,0
11/04/2023,500,21.6,22.1,21.6,80,81,76,18.1,18.2,17.6,917.7,918,917.7,0.4,99,3.4,,0
11/04/2023,600,21,21.8,21,81,81,79,17.7,18.1,17.5,917.6,917.7,917.5,1.2,84,3.6,,0
11/04/2023,700,20.9,21,20.7,82,83,81,17.8,17.8,17.5,917.5,917.6,917.4,1.2,78,3.1,,0
11/04/2023,800,20.7,20.9,20.7,84,84,82,18,18,17.8,917.3,917.6,917.3,1.7,79,3.8,,0
11/04/2023,900,20.2,20.8,20.2,87,87,84,17.9,18,17.8,917.5,917.5,917.3,0.9,80,3.8,,0
11/04/2023,1000,20.4,20.5,20.2,85,87,85,17.9,18,17.9,918.2,918.2,917.5,1.6,81,4.2,17.1,0
11/04/2023,1100,21,21,20.4,84,86,84,18.2,18.2,17.9,918.7,918.7,918.2,2.9,72,6.2,236.2,0
11/04/2023,1200,21.9,22.1,21,80,84,80,18.4,18.6,18.2,919,919,918.7,2.6,75,7,633.3,0
11/04/2023,1300,24.2,24.5,21.9,69,81,67,18,18.8,17.7,919,919.1,919,2.7,66,6.6,1913.2,0
11/04/2023,1400,25.6,26,24,62,69,61,17.8,18.6,17.2,918.7,919.1,918.7,2.6,52,7.4,2517.4,0
11/04/2023,1500,25.6,26.6,25.1,63,64,59,18,18.3,17.1,918.3,918.8,918.3,3.5,63,7.7,2895.3,0
11/04/2023,1600,26.6,26.9,25.6,58,63,56,17.8,18.2,17,917.5,918.3,917.5,2.4,48,7.8,2199.4,0
11/04/2023,1700,25.9,27.4,25.7,61,66,57,17.8,19.3,17.4,916.8,917.6,916.8,2.7,78,6.3,2601,0
11/04/2023,1800,27.9,28.3,25.9,52,62,50,17,18.3,16.3,915.9,916.8,915.9,2.6,13,7.4,2338,0
11/04/2023,1900,27,28.2,26.7,53,57,51,16.6,18,16.3,915.1,915.9,915.1,2.6,7,6.7,1607.9,0
11/04/2023,2000,25.6,27,25.6,61,62,53,17.6,18,16.6,915.4,915.4,915,1.8,10,6.8,693.8,0
11/04/2023,2100,25.5,26,25.5,61,62,60,17.4,17.9,17.3,915.4,915.5,915.2,1.3,44,4.4,262.9,0
11/04/2023,2200,24.7,25.6,24.7,66,66,60,17.8,17.9,17.2,915.8,915.8,915.3,0.9,69,4.4,4,0
11/04/2023,2300,24.2,24.8,24.2,67,67,65,17.7,18,17.7,916,916,915.8,1.4,63,4.1,,0
12/04/2023,0,23,24.2,23,75,75,67,18.4,18.4,17.6,916.9,916.9,916,2.3,99,5,,0
12/04/2023,100,22.5,23.1,22.5,77,77,74,18.3,18.4,18.2,917.6,917.6,916.9,2.7,83,5.8,,0
12/04/2023,200,22,22.5,22,79,80,77,18.3,18.4,18.2,917.2,917.6,917.2,0.9,52,5.6,,0
12/04/2023,300,22,22.2,21.9,79,80,78,18.3,18.3,18.2,917.3,917.3,917.2,1.4,358,4.8,,0
12/04/2023,400,21.9,22.1,21.9,81,81,79,18.5,18.5,18.3,917.3,917.5,917.3,1.8,358,4.5,,0
12/04/2023,500,20.8,21.9,20.8,89,89,81,18.9,19,18.5,916.8,917.3,916.8,1.8,352,5.9,,0
12/04/2023,600,20.5,20.8,20.4,89,89,89,18.6,18.9,18.6,916.2,916.8,916.2,1,51,5.9,,0.2
12/04/2023,700,20.3,20.5,20.3,88,90,88,18.2,18.7,18.2,915.9,916.2,915.9,1.3,61,6.8,,0
12/04/2023,800,20.2,20.3,20.1,85,88,85,17.6,18.2,17.6,916.5,916.5,915.9,1.2,12,5.7,,0
12/04/2023,900,19.9,20.2,19.8,89,89,85,18,18,17.6,917,917,916.5,0.5,12,4.5,,0.4
12/04/2023,1000,20.1,20.1,19.8,89,90,89,18.3,18.3,18,917.4,917.4,917,0.1,52,3,7.8,0
12/04/2023,1100,20.5,20.6,20.1,88,90,87,18.4,18.5,18.3,918.3,918.3,917.4,0.6,51,2.9,129.9,0.2
12/04/2023,1200,20.8,20.8,20.5,88,89,88,18.8,18.9,18.4,918.5,918.5,918.3,1.2,72,3.6,272.9,0.8
12/04/2023,1300,22.1,22.1,20.8,82,89,82,18.9,19.2,18.8,918.6,918.6,918.5,2.3,70,5.9,803,0.2
12/04/2023,1400,23,23.4,22,75,82,75,18.3,19.3,18.2,918.2,918.6,918.2,2.8,67,6.5,1340.4,0.2
12/04/2023,1500,23.8,24,23,73,76,72,18.6,19.4,18.2,917.6,918.2,917.6,1.4,29,7.2,1252.9,0
12/04/2023,1600,24.7,25,23.8,70,74,69,19,19.4,18.3,917,917.6,917,1.9,12,5.8,1463.9,0
12/04/2023,1700,23.7,24.7,23.7,78,79,69,19.6,19.8,18.4,916.4,917,916.4,1.1,37,4.9,794.2,0.2
12/04/2023,1800,24.6,24.7,23.7,76,79,73,20,20.1,19.3,915.3,916.4,915.3,1.1,81,3.1,1137.4,0.2
12/04/2023,1900,24.8,24.9,24.4,71,76,71,19.2,19.9,19.1,915,915.4,915,1.5,66,3.6,1116.8,0
12/04/2023,2000,24.8,25.6,24.6,69,73,66,18.6,19.9,18.2,914.8,915,914.5,1.2,38,3.3,718.5,0
12/04/2023,2100,24.2,24.9,24.2,72,72,69,18.8,19.1,18.4,915.3,915.3,914.8,1,86,3,255.4,0
12/04/2023,2200,23.3,24.2,23.3,79,80,71,19.5,19.6,18.6,915.4,915.6,915.2,1.9,26,3.8,1.3,0
12/04/2023,2300,22.5,23.3,22.4,84,85,79,19.7,19.7,19.4,916.1,916.1,915.3,0.5,63,3.9,,0
13/04/2023,0,22.2,22.5,22.2,83,84,83,19.2,19.8,19.2,916.7,916.7,916.1,1.7,79,4.7,,0
13/04/2023,100,22.1,22.3,22,84,84,83,19.2,19.3,19.1,917,917.1,916.7,0.8,76,3.8,,0
13/04/2023,200,21.7,22.1,21.7,86,86,82,19.2,19.2,18.9,917.2,917.6,917,1.1,140,3.3,,0
13/04/2023,300,21.5,21.7,21.5,86,86,86,19.1,19.3,19.1,916.9,917.2,916.8,0.2,62,2.6,,0
13/04/2023,400,21.5,21.6,21.5,87,87,86,19.3,19.3,19.1,916.4,916.9,916.4,0.4,66,2.4,,0
13/04/2023,500,21.3,21.5,21.3,87,87,87,19.1,19.3,19.1,915.9,916.4,915.9,0.7,47,3.2,,0
13/04/2023,600,21.2,21.4,21.2,87,87,86,19,19.2,18.9,915.3,915.9,915.3,1.4,78,3,,0
13/04/2023,700,20.9,21.2,20.9,88,88,87,18.9,19,18.9,915,915.3,915,0.7,78,3.3,,0
13/04/2023,800,20.9,21,20.8,88,88,88,18.8,19,18.8,914.9,915,914.8,0.2,83,2.6,,0
13/04/2023,900,20.9,20.9,20.6,88,89,87,18.8,18.8,18.6,914.9,915,914.8,0.7,85,2.2,,0
13/04/2023,1000,20.5,20.9,20.5,87,88,87,18.3,18.8,18.3,915.3,915.3,914.9,1.6,70,4.4,10,0
13/04/2023,1100,21.8,22,20.5,81,87,81,18.4,18.7,18.2,915.6,915.7,915.3,1.8,67,4.9,423.4,0
13/04/2023,1200,23.4,23.7,21.8,73,81,73,18.4,19.1,18.3,915.8,915.8,915.6,1.8,40,5.8,1332.6,0
13/04/2023,1300,25.7,25.7,23.1,67,75,67,19,19,18.2,915.9,916.1,915.8,1.7,50,6.4,2126,0
13/04/2023,1400,26.3,26.9,25,62,68,61,18.4,19.6,18.2,915.8,915.9,915.8,2.7,25,5.9,2758.4,0
13/04/2023,1500,27.3,27.5,26.2,57,64,56,18.2,19.2,17.7,915.4,915.8,915.4,2.7,10,5.9,3101.6,0
13/04/2023,1600,27.6,28.6,27.3,54,60,49,17.5,19.1,16.9,914.8,915.4,914.8,2.7,345,6.5,3148,0
13/04/2023,1700,29.3,29.3,27.4,48,55,47,17.1,18.2,16.2,914.1,914.8,914.1,2.6,317,5.8,2138.2,0
13/04/2023,1800,28.4,29.6,27.9,49,52,46,16.5,18.4,16,913.1,914.1,913.1,2,328,7,2253.8,0
13/04/2023,1900,27.5,29.7,27.5,55,55,46,17.6,17.6,16.3,912.9,913.1,912.8,1.7,235,6.6,1324.3,0
13/04/2023,2000,24.5,27.5,24.4,67,68,55,18,18.4,17.5,913.6,913.6,912.9,2.3,115,6.6,235.3,0
13/04/2023,2100,24.7,24.7,23.8,63,69,63,17.3,18,17.2,913.1,913.8,913.1,1.1,86,5.3,182.3,0
13/04/2023,2200,24.8,24.9,24.5,66,66,63,17.9,17.9,17.2,913.8,913.8,912.8,0.8,45,2.2,4,0
13/04/2023,2300,24.4,24.8,24.4,65,67,65,17.3,18.1,17.3,914.4,914.4,913.8,0.9,62,2.9,,0
14/04/2023,0,24,24.4,24,67,68,65,17.4,17.8,17.2,914.8,914.9,914.4,0.7,76,2.8,,0
14/04/2023,100,23.6,24,23.5,67,69,67,17.2,17.6,17.2,915.3,915.3,914.8,0.7,42,2.5,,0
14/04/2023,200,22.3,23.8,22.2,80,80,67,18.6,18.6,17.2,915.6,915.7,915.2,1.4,326,5.7,,0
14/04/2023,300,22.2,22.3,22,82,83,80,18.9,19,18.7,915.2,915.6,915.2,0.4,341,3.8,,0
14/04/2023,400,22.2,22.4,22.2,80,82,80,18.6,19,18.5,914.9,915.3,914.9,0.5,33,2.9,,0
14/04/2023,500,22.2,22.2,22,81,82,80,18.8,18.8,18.5,914.7,915,914.7,0.3,49,1.6,,0
14/04/2023,600,21.7,22.3,21.5,82,83,80,18.5,18.8,18.5,914.1,914.7,914,0.8,11,2.9,,0
14/04/2023,700,21.2,21.7,21.2,84,84,82,18.4,18.5,18.4,914,914.1,913.9,0.2,32,2.6,,0
14/04/2023,800,20.8,21.4,20.8,87,87,83,18.6,18.6,18.3,914.3,914.4,914,0.4,358,3.1,,0
14/04/2023,900,20.6,20.8,20.6,87,88,87,18.4,18.6,18.4,914.6,914.6,914.2,0,17,1.7,,0
14/04/2023,1000,20.9,21.1,20.6,85,87,84,18.3,18.6,18.2,915.6,915.6,914.6,0.7,345,2.3,11,0
14/04/2023,1100,21.3,21.6,20.8,84,86,82,18.5,18.6,18,916.5,916.5,915.6,0.7,8,3.2,347.7,0
14/04/2023,1200,22.6,23.2,21.3,75,84,74,18.1,18.9,17.9,917,917,916.5,1.9,358,6,1317.1,0
14/04/2023,1300,23.9,24,22.5,72,75,71,18.6,18.9,17.7,917.2,917.2,916.9,2,6,6,1012.7,0
14/04/2023,1400,24.7,24.7,23.7,71,75,71,19.2,19.4,18.5,917.2,917.5,917.2,2.5,351,6,1618,0
14/04/2023,1500,26.7,26.7,24.6,63,72,63,19.2,19.4,18.4,916.7,917.4,916.7,2.6,328,6.3,1742.5,0
14/04/2023,1600,27.3,27.6,26.4,53,63,52,16.9,19.3,16.6,915.8,916.6,915.8,2.9,327,7.4,2366.8,0
14/04/2023,1700,28,28.5,27.3,53,56,50,17.5,18.2,16.6,914.6,915.8,914.6,3.4,303,8.7,3060.5,0
14/04/2023,1800,26.6,28.4,26.6,61,61,52,18.4,18.4,17.2,914.6,914.7,914.5,3.4,278,10,1689.5,0
14/04/2023,1900,26.4,26.8,26.3,60,62,56,17.9,18.7,17.4,914.1,914.6,914,3.4,256,8.5,693.1,0
14/04/2023,2000,25.8,26.8,25.8,62,63,57,17.9,18.2,17.3,914.5,914.5,913.9,3.1,245,6.2,659.1,0
14/04/2023,2100,24.7,25.8,24.7,68,68,60,18.4,18.4,17.1,915.8,915.8,914.5,3.3,252,8.2,123.1,0
14/04/2023,2200,24,24.7,24,75,75,68,19.2,19.2,18.3,915.9,915.9,915.7,2.3,227,6.7,,0
14/04/2023,2300,23,24,23,83,83,73,20,20,18.8,916.7,916.7,915.9,1.8,184,4.8,,0
15/04/2023,0,22.4,23,22.4,85,86,83,19.8,20.1,19.8,916.9,916.9,916.6,1.4,171,4.4,,0
15/04/2023,100,21.8,22.4,21.8,86,86,85,19.4,19.8,19.4,917.3,917.4,916.9,0.8,144,5.1,,0
15/04/2023,200,21.9,21.9,21.8,85,86,85,19.2,19.4,19.2,917.5,917.7,917.3,1.4,100,4.3,,0
15/04/2023,300,21.5,21.9,21.5,86,86,83,19,19.2,18.8,917.6,917.8,917.5,1.4,115,3.5,,0.2
15/04/2023,400,21.4,21.5,21.3,88,89,86,19.3,19.4,19,917,917.6,916.9,0.9,124,3.2,,0
15/04/2023,500,21.3,21.5,21.3,88,88,87,19.3,19.5,19.1,916.2,917,916.2,0.6,101,2.5,,0
15/04/2023,600,21.4,21.5,21.3,86,88,86,19,19.3,19,915.5,916.2,915.5,1.3,82,2.8,,0
15/04/2023,700,21.3,21.4,21.3,87,87,86,19.1,19.1,18.9,915.6,915.7,915.3,0,112,2.9,,0.2
15/04/2023,800,21.4,21.4,21.2,86,87,86,18.9,19.1,18.9,915.8,915.9,915.6,0.4,63,1.4,,0
15/04/2023,900,21.2,21.4,21.2,87,87,86,18.8,19,18.8,916.2,916.2,915.8,0.6,86,1.7,,0
15/04/2023,1000,20.9,21.2,20.8,89,89,87,19,19,18.7,916.8,916.8,916.2,0.5,55,2.1,11.1,0
15/04/2023,1100,22,22,20.8,84,89,84,19.2,19.2,19,917.4,917.4,916.8,0.5,56,1.7,299,0
15/04/2023,1200,23.1,23.4,22,74,84,74,18.2,19.3,18.2,917.9,917.9,917.4,0.8,31,1.9,687.9,0
15/04/2023,1300,25.4,25.8,23.1,64,74,63,18.1,19,17.5,918.6,918.6,917.9,0.9,159,2,1655.9,0
15/04/2023,1400,26,26.3,25.3,61,69,59,18,19.5,17.5,918.5,918.8,918.5,1.2,217,4.5,1840.6,0
15/04/2023,1500,26.7,27,25.9,57,62,56,17.4,18.7,17.3,917.9,918.5,917.9,1.3,238,3.8,1827,0
15/04/2023,1600,28.6,28.8,26.6,50,60,49,17.2,18.4,17,917.2,917.9,917.2,1.5,184,3.8,2131.5,0
15/04/2023,1700,29.6,29.7,27.5,48,54,45,17.5,18.2,16,916.5,917.2,916.5,2.2,210,4.8,2896.1,0
15/04/2023,1800,28.6,29.7,27.9,50,54,46,17.1,18.4,16.2,915.9,916.5,915.9,1.5,190,5.2,2041.5,0
15/04/2023,1900,28.8,29,27.7,49,55,45,17.2,17.9,16,915.5,915.9,915.5,1.8,210,5.5,1226.6,0
15/04/2023,2000,27.7,28.8,27.1,53,54,48,17.1,17.3,16.4,915.7,915.7,915.5,2.3,214,7,772.3,0
15/04/2023,2100,25.9,27.7,25.9,62,62,53,18,18,17.3,916.2,916.2,915.7,2,174,5.5,370.1,0
15/04/2023,2200,24.5,25.9,24.5,69,69,62,18.4,18.4,18,916.6,916.6,916.2,1.1,162,4.8,5.9,0
15/04/2023,2300,23.9,24.5,23.9,71,71,69,18.3,18.5,18.3,916.9,916.9,916.6,1.8,147,4.6,,0
16/04/2023,0,23.2,23.9,23.2,72,72,71,17.8,18.4,17.8,917.3,917.3,916.9,1.8,134,4,,0
16/04/2023,100,22.6,23.2,22.5,75,75,72,17.8,17.9,17.7,917.7,917.8,917.3,1.5,138,4.4,,0
16/04/2023,200,22.2,22.6,22.2,76,76,75,17.8,17.9,17.7,917.8,917.9,917.7,1.7,144,4.2,,0
16/04/2023,300,21.7,22.3,21.7,77,77,75,17.5,17.8,17.4,917.5,917.8,917.5,0.6,134,4.1,,0
16/04/2023,400,21.1,21.7,21.1,79,79,77,17.4,17.6,17.3,917.2,917.5,917.2,1.6,142,4.3,,0
16/04/2023,500,21.3,21.5,21.1,76,79,76,16.8,17.4,16.8,916.8,917.2,916.8,1.1,131,3.8,,0
16/04/2023,600,21.1,21.4,21,75,76,75,16.6,16.8,16.6,916.4,916.8,916.4,1.5,133,3.6,,0
16/04/2023,700,21.2,21.3,21,75,76,75,16.7,16.7,16.6,916.2,916.5,916.2,1.8,127,4.4,,0
16/04/2023,800,21.5,21.5,21.1,72,75,72,16.3,16.6,16.3,916.2,916.2,916,2,123,4.7,,0
16/04/2023,900,21,21.5,21,74,74,71,16.2,16.3,16,916.3,916.3,916.1,1.3,89,4.3,,0
16/04/2023,1000,20.8,21,20.7,75,76,74,16.3,16.3,16.2,917.1,917.1,916.3,2.2,100,5.3,11,0
16/04/2023,1100,21.6,21.6,20.7,74,76,74,16.7,16.8,16.3,917.8,917.8,917.1,0.2,274,4.5,283.4,0
16/04/2023,1200,22.3,22.7,21.6,71,74,68,16.8,17.3,16.5,918.2,918.2,917.8,2.6,89,6,655.6,0
16/04/2023,1300,23.6,24.2,22.2,65,71,63,16.7,17.1,16.4,918.6,918.6,918.2,2.8,103,6,1618.4,0
16/04/2023,1400,25,25.2,23.6,62,67,60,17.1,17.4,16.2,918.5,918.7,918.4,3,82,6.1,2200.2,0
16/04/2023,1500,26.8,26.8,25,51,62,51,15.8,17.8,15.6,917.5,918.5,917.5,1.8,357,6,2922,0
16/04/2023,1600,28.5,28.5,26.7,49,52,44,16.9,16.9,14.2,916.7,917.5,916.6,0.8,308,4.1,2985.5,0
16/04/2023,1700,29.1,29.4,27.7,47,52,46,16.5,17.8,15.3,915.8,916.7,915.8,1.6,338,5.3,3095.4,0
16/04/2023,1800,28.4,29.4,28.2,46,50,45,15.8,17.3,15.7,915.1,915.8,915.1,1,76,4.2,1914,0
16/04/2023,1900,27.6,28.4,27.6,50,50,46,16.2,16.6,16,914.7,915.1,914.7,1.5,96,3.3,446.4,0
16/04/2023,2000,27.6,28.1,27.6,52,52,48,16.8,16.8,15.8,914.5,914.7,914.4,1,6,3,390.2,0
16/04/2023,2100,27.3,27.7,27.2,52,54,51,16.7,17,16.6,914.4,914.5,914.4,0.9,46,3.5,147.8,0
16/04/2023,2200,26.3,27.3,26.2,53,53,50,15.9,16.7,15.6,914.4,914.4,914.3,0.4,92,2.8,18.9,0
16/04/2023,2300,25.1,26.4,25.1,64,64,52,17.7,17.8,15.8,914.7,914.7,914.3,1.1,22,2.8,,0
17/04/2023,0,24,25.1,23.9,64,64,61,16.7,17.6,16.6,915.1,915.1,914.7,0.4,80,2.9,,0
17/04/2023,100,23.5,24,23.3,62,64,61,15.7,16.7,15.7,915.1,915.2,915.1,0.8,96,1.5,,0
17/04/2023,200,22.2,23.5,22.2,67,68,62,15.9,16,15.6,915.1,915.2,915,0,100,1.5,,0
