Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1975,1975,t,20500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1976,1976,t,21000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1977,1977,t,21700,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1978,1978,t,22200,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1979,1979,t,22800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1980,1980,t,22800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1981,1981,t,22800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1982,1982,t,22800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1983,1983,t,22800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1984,1984,t,22800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1985,1985,t,25770,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1986,1986,t,24500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1987,1987,t,26790,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1988,1988,t,30320,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1989,1989,t,32000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1990,1990,t,34200,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1991,1991,t,35000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1992,1992,t,35340,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1993,1993,t,37000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1994,1994,t,36000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1995,1995,t,48300,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1996,1996,t,25700,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1997,1997,t,27500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1998,1998,t,28200,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",1999,1999,t,29300,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2000,2000,t,29300,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2001,2001,t,29600,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2002,2002,t,30500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2003,2003,t,29400,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2004,2004,t,29400,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2005,2005,t,29400,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2006,2006,t,29400,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2007,2007,t,29440,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2008,2008,t,29050,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2009,2009,t,28450,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2010,2010,t,28900,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2011,2011,t,29150,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2012,2012,t,29500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2013,2013,t,29900,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2014,2014,t,30278.25,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2015,2015,t,31167.06,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2016,2016,t,30804.3,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2017,2017,t,32115.12,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2018,2018,t,34730.43,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2019,2019,t,37032.77,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2020,2020,t,38671.08,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2021,2021,t,38196.14,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21116,"Meat of goat, fresh or chilled",2022,2022,t,39891.43,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1961,1961,t,534119,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1962,1962,t,588408,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1963,1963,t,574880,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1964,1964,t,577989,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1965,1965,t,595849,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1966,1966,t,665106,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1967,1967,t,667993,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1968,1968,t,717524,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1969,1969,t,719313,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1970,1970,t,766523,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1971,1971,t,802186,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1972,1972,t,772000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1973,1973,t,700560,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1974,1974,t,723000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1975,1975,t,760000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1976,1976,t,784500,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1977,1977,t,834000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1978,1978,t,850000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1979,1979,t,900000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1980,1980,t,980000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1981,1981,t,980000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1982,1982,t,870000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1983,1983,t,885000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1984,1984,t,757000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1985,1985,t,780000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1986,1986,t,825000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1987,1987,t,1000000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1988,1988,t,1100000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1989,1989,t,1020000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1990,1990,t,1050000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1991,1991,t,1200000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1992,1992,t,1260000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1993,1993,t,1500000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1994,1994,t,1700000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1995,1995,t,1800000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1996,1996,t,1900000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1997,1997,t,2050000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1998,1998,t,2400000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1999,1999,t,2400000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2000,2000,t,2600000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2001,2001,t,2637000,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2002,2002,t,2798000,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2003,2003,t,3059000,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2004,2004,t,3110000,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2005,2005,t,2800000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2006,2006,t,2830000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2007,2007,t,2990000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2008,2008,t,3015000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2009,2009,t,3130000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2010,2010,t,3195000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2011,2011,t,3227000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2012,2012,t,3149726,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2013,2013,t,3117087,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2014,2014,t,3192918.31,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2015,2015,t,3430734,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2016,2016,t,3711235.35,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2017,2017,t,3824682.36,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2018,2018,t,3950758.57,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2019,2019,t,4125727.61,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2020,2020,t,4482047.54,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2021,2021,t,4898967.12,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",2022,2022,t,5186302.87,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1961,1961,t,4950,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1962,1962,t,4965,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1963,1963,t,4995,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1964,1964,t,5025,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1965,1965,t,5040,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1966,1966,t,5070,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1967,1967,t,5085,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1968,1968,t,5115,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1969,1969,t,5130,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1970,1970,t,5175,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1971,1971,t,5205,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1972,1972,t,5220,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1973,1973,t,5235,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1974,1974,t,5265,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1975,1975,t,5295,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1976,1976,t,5310,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1977,1977,t,5310,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1978,1978,t,5332.5,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1979,1979,t,5212.5,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1980,1980,t,5400,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1981,1981,t,5490,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1982,1982,t,4950,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1983,1983,t,4950,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1984,1984,t,4650,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1985,1985,t,4800,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1986,1986,t,4950,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1987,1987,t,4800,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1988,1988,t,6000,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1989,1989,t,5400,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1990,1990,t,4500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1991,1991,t,4050,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1992,1992,t,3600,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1993,1993,t,3300,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1994,1994,t,3150,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1995,1995,t,3150,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1996,1996,t,1950,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1997,1997,t,1980,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1998,1998,t,2070,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",1999,1999,t,2100,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2000,2000,t,2100,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2001,2001,t,1950,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2002,2002,t,2100,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2003,2003,t,2025,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2004,2004,t,2025,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2005,2005,t,2025,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2006,2006,t,2040,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2007,2007,t,2040,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2008,2008,t,1875,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2009,2009,t,1650,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2010,2010,t,1575,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2011,2011,t,1635,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2012,2012,t,1500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2013,2013,t,1500,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2014,2014,t,1562.46,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2015,2015,t,1553.89,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2016,2016,t,1515.19,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2017,2017,t,1440.13,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2018,2018,t,1229.57,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2019,2019,t,1273.07,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2020,2020,t,1234.77,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2021,2021,t,1189,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2022,2022,t,1142.9,I,Imputed value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1961,1961,t,24824,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1962,1962,t,26671,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1963,1963,t,27296,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1964,1964,t,29832,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1965,1965,t,33821,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1966,1966,t,33914,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1967,1967,t,30683,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1968,1968,t,35471,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1969,1969,t,33881,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1970,1970,t,35192,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1971,1971,t,38550,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1972,1972,t,36300,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1973,1973,t,37600,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1974,1974,t,38400,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1975,1975,t,44000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1976,1976,t,44160,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1977,1977,t,35200,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1978,1978,t,25600,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1979,1979,t,28800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1980,1980,t,28800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1981,1981,t,28800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1982,1982,t,28800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1983,1983,t,36800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1984,1984,t,44800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1985,1985,t,52800,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1986,1986,t,64000,E,Estimated value,
QCL,Crops and livestock products,76,Brazil,5510,Production,21115,"Meat of sheep, fresh or chilled",1987,1987,t,67200,E,Estimated value,
